,Prolific ID,test_index,num_feats,Correct Response,test_key_resp.corr,test_key_resp.rt,test_key_resp.keys,graph_type,dims
0,663a7e442f4600c1dc410725,41.0,4.0,right,1.0,1.8483,right,unstructured,odd
1,663a7e442f4600c1dc410725,5.0,1.0,right,1.0,0.8075,right,unstructured,odd
2,663a7e442f4600c1dc410725,45.0,4.0,left,1.0,1.8457,left,unstructured,odd
3,663a7e442f4600c1dc410725,30.0,3.0,left,1.0,3.0121,left,unstructured,odd
4,663a7e442f4600c1dc410725,9.0,1.0,left,1.0,4.2204,left,unstructured,odd
5,663a7e442f4600c1dc410725,42.0,4.0,right,1.0,1.2875,right,unstructured,odd
6,663a7e442f4600c1dc410725,13.0,2.0,left,1.0,1.327,left,unstructured,odd
7,663a7e442f4600c1dc410725,4.0,1.0,right,1.0,3.0011,right,unstructured,odd
8,663a7e442f4600c1dc410725,17.0,2.0,right,1.0,1.9656,right,unstructured,odd
9,663a7e442f4600c1dc410725,12.0,2.0,left,1.0,1.7306,left,unstructured,odd
10,663a7e442f4600c1dc410725,3.0,1.0,left,0.0,3.3925,right,unstructured,odd
11,663a7e442f4600c1dc410725,43.0,4.0,right,1.0,2.9115,right,unstructured,odd
12,663a7e442f4600c1dc410725,6.0,1.0,left,1.0,3.6838,left,unstructured,odd
13,663a7e442f4600c1dc410725,34.0,3.0,left,1.0,1.4863,left,unstructured,odd
14,663a7e442f4600c1dc410725,22.0,2.0,left,1.0,1.7197,left,unstructured,odd
15,663a7e442f4600c1dc410725,11.0,1.0,left,1.0,3.3029,left,unstructured,odd
16,663a7e442f4600c1dc410725,18.0,2.0,left,1.0,1.7232,left,unstructured,odd
17,663a7e442f4600c1dc410725,24.0,3.0,left,1.0,1.1365,left,unstructured,odd
18,663a7e442f4600c1dc410725,15.0,2.0,left,1.0,1.422,left,unstructured,odd
19,663a7e442f4600c1dc410725,27.0,3.0,right,1.0,1.2284,right,unstructured,odd
20,663a7e442f4600c1dc410725,29.0,3.0,right,1.0,1.3742,right,unstructured,odd
21,663a7e442f4600c1dc410725,25.0,3.0,left,1.0,2.171,left,unstructured,odd
22,663a7e442f4600c1dc410725,36.0,4.0,left,1.0,0.9302,left,unstructured,odd
23,663a7e442f4600c1dc410725,37.0,4.0,right,1.0,1.4604,right,unstructured,odd
24,663a7e442f4600c1dc410725,31.0,3.0,left,1.0,1.4835,left,unstructured,odd
25,663a7e442f4600c1dc410725,16.0,2.0,right,1.0,1.4278,right,unstructured,odd
26,663a7e442f4600c1dc410725,19.0,2.0,left,1.0,1.2178,left,unstructured,odd
27,663a7e442f4600c1dc410725,0.0,1.0,left,1.0,1.8593,left,unstructured,odd
28,663a7e442f4600c1dc410725,33.0,3.0,right,1.0,1.463,right,unstructured,odd
29,663a7e442f4600c1dc410725,44.0,4.0,right,1.0,2.3076,right,unstructured,odd
30,663a7e442f4600c1dc410725,10.0,1.0,right,1.0,1.8413,right,unstructured,odd
31,663a7e442f4600c1dc410725,23.0,2.0,right,1.0,3.48,right,unstructured,odd
32,663a7e442f4600c1dc410725,21.0,2.0,left,1.0,3.6682,left,unstructured,odd
33,663a7e442f4600c1dc410725,47.0,4.0,left,1.0,1.3552,left,unstructured,odd
34,663a7e442f4600c1dc410725,2.0,1.0,left,1.0,1.8324,left,unstructured,odd
35,663a7e442f4600c1dc410725,39.0,4.0,left,1.0,2.2909,left,unstructured,odd
36,663a7e442f4600c1dc410725,26.0,3.0,left,1.0,1.3216,left,unstructured,odd
37,663a7e442f4600c1dc410725,46.0,4.0,left,1.0,1.7236,left,unstructured,odd
38,663a7e442f4600c1dc410725,35.0,3.0,right,1.0,0.7496,right,unstructured,odd
39,663a7e442f4600c1dc410725,28.0,3.0,left,1.0,1.3442,left,unstructured,odd
40,663a7e442f4600c1dc410725,38.0,4.0,left,1.0,1.4937,left,unstructured,odd
41,663a7e442f4600c1dc410725,14.0,2.0,right,1.0,0.9172,right,unstructured,odd
42,663a7e442f4600c1dc410725,40.0,4.0,right,1.0,1.5767,right,unstructured,odd
43,663a7e442f4600c1dc410725,8.0,1.0,right,0.0,4.1908,left,unstructured,odd
44,663a7e442f4600c1dc410725,7.0,1.0,left,0.0,2.4461,right,unstructured,odd
45,663a7e442f4600c1dc410725,1.0,1.0,right,1.0,1.607,right,unstructured,odd
46,663a7e442f4600c1dc410725,20.0,2.0,right,0.0,2.2066,left,unstructured,odd
47,663a7e442f4600c1dc410725,32.0,3.0,right,1.0,1.7396,right,unstructured,odd
48,668e88360b94bd0236a83214,5.0,1.0,left,0.0,4.074,right,unstructured,odd
49,668e88360b94bd0236a83214,40.0,4.0,right,1.0,35.821,right,unstructured,odd
50,668e88360b94bd0236a83214,42.0,4.0,left,1.0,21.222,left,unstructured,odd
51,668e88360b94bd0236a83214,32.0,3.0,left,0.0,9.136,right,unstructured,odd
52,668e88360b94bd0236a83214,0.0,1.0,right,0.0,3.609,left,unstructured,odd
53,668e88360b94bd0236a83214,18.0,2.0,right,0.0,3.019,left,unstructured,odd
54,668e88360b94bd0236a83214,20.0,2.0,right,0.0,6.718,left,unstructured,odd
55,668e88360b94bd0236a83214,33.0,3.0,left,1.0,8.241,left,unstructured,odd
56,668e88360b94bd0236a83214,1.0,1.0,right,1.0,6.54,right,unstructured,odd
57,668e88360b94bd0236a83214,8.0,1.0,left,0.0,3.078,right,unstructured,odd
58,668e88360b94bd0236a83214,47.0,4.0,left,1.0,10.608,left,unstructured,odd
59,668e88360b94bd0236a83214,34.0,3.0,left,0.0,1.923,right,unstructured,odd
60,668e88360b94bd0236a83214,35.0,3.0,left,1.0,3.028,left,unstructured,odd
61,668e88360b94bd0236a83214,30.0,3.0,left,0.0,9.406,right,unstructured,odd
62,668e88360b94bd0236a83214,38.0,4.0,left,1.0,11.19,left,unstructured,odd
63,668e88360b94bd0236a83214,45.0,4.0,right,1.0,16.293,right,unstructured,odd
64,668e88360b94bd0236a83214,41.0,4.0,right,0.0,1.431,left,unstructured,odd
65,668e88360b94bd0236a83214,46.0,4.0,right,1.0,1.36,right,unstructured,odd
66,668e88360b94bd0236a83214,23.0,2.0,left,1.0,0.719,left,unstructured,odd
67,668e88360b94bd0236a83214,21.0,2.0,left,0.0,2.372,right,unstructured,odd
68,668e88360b94bd0236a83214,25.0,3.0,left,1.0,0.888,left,unstructured,odd
69,668e88360b94bd0236a83214,24.0,3.0,left,0.0,1.774,right,unstructured,odd
70,668e88360b94bd0236a83214,12.0,2.0,left,1.0,2.908,left,unstructured,odd
71,668e88360b94bd0236a83214,27.0,3.0,right,1.0,1.773,right,unstructured,odd
72,668e88360b94bd0236a83214,44.0,4.0,left,1.0,0.81,left,unstructured,odd
73,668e88360b94bd0236a83214,17.0,2.0,right,0.0,2.244,left,unstructured,odd
74,668e88360b94bd0236a83214,43.0,4.0,right,1.0,15.801,right,unstructured,odd
75,668e88360b94bd0236a83214,4.0,1.0,right,0.0,2.064,left,unstructured,odd
76,668e88360b94bd0236a83214,2.0,1.0,left,0.0,2.275,right,unstructured,odd
77,668e88360b94bd0236a83214,39.0,4.0,right,1.0,2.499,right,unstructured,odd
78,668e88360b94bd0236a83214,36.0,4.0,right,1.0,7.139,right,unstructured,odd
79,668e88360b94bd0236a83214,13.0,2.0,right,0.0,14.277,left,unstructured,odd
80,668e88360b94bd0236a83214,16.0,2.0,left,0.0,2.672,right,unstructured,odd
81,668e88360b94bd0236a83214,29.0,3.0,left,1.0,3.506,left,unstructured,odd
82,668e88360b94bd0236a83214,31.0,3.0,left,0.0,1.899,right,unstructured,odd
83,668e88360b94bd0236a83214,28.0,3.0,right,1.0,4.324,right,unstructured,odd
84,668e88360b94bd0236a83214,3.0,1.0,right,0.0,17.528,left,unstructured,odd
85,668e88360b94bd0236a83214,26.0,3.0,right,0.0,1.911,left,unstructured,odd
86,668e88360b94bd0236a83214,14.0,2.0,left,0.0,1.194,right,unstructured,odd
87,668e88360b94bd0236a83214,22.0,2.0,right,0.0,2.558,left,unstructured,odd
88,668e88360b94bd0236a83214,6.0,1.0,right,0.0,3.224,left,unstructured,odd
89,668e88360b94bd0236a83214,9.0,1.0,right,0.0,1.435,left,unstructured,odd
90,668e88360b94bd0236a83214,15.0,2.0,left,1.0,1.694,left,unstructured,odd
91,668e88360b94bd0236a83214,10.0,1.0,right,0.0,1.29,left,unstructured,odd
92,668e88360b94bd0236a83214,37.0,4.0,right,0.0,2.162,left,unstructured,odd
93,668e88360b94bd0236a83214,7.0,1.0,left,1.0,0.789,left,unstructured,odd
94,668e88360b94bd0236a83214,11.0,1.0,right,1.0,1.053,right,unstructured,odd
95,668e88360b94bd0236a83214,19.0,2.0,left,1.0,1.079,left,unstructured,odd
96,669d1e13adb50bc8c5501033,1.0,1.0,right,1.0,4.842,right,unstructured,odd
97,669d1e13adb50bc8c5501033,20.0,2.0,right,0.0,6.335,left,unstructured,odd
98,669d1e13adb50bc8c5501033,13.0,2.0,right,1.0,7.475,right,unstructured,odd
99,669d1e13adb50bc8c5501033,21.0,2.0,right,0.0,3.094,left,unstructured,odd
100,669d1e13adb50bc8c5501033,41.0,4.0,right,1.0,4.165,right,unstructured,odd
101,669d1e13adb50bc8c5501033,37.0,4.0,right,1.0,5.507,right,unstructured,odd
102,669d1e13adb50bc8c5501033,31.0,3.0,left,1.0,4.14,left,unstructured,odd
103,669d1e13adb50bc8c5501033,40.0,4.0,left,1.0,3.835,left,unstructured,odd
104,669d1e13adb50bc8c5501033,18.0,2.0,left,0.0,2.264,right,unstructured,odd
105,669d1e13adb50bc8c5501033,33.0,3.0,right,0.0,3.192,left,unstructured,odd
106,669d1e13adb50bc8c5501033,35.0,3.0,left,1.0,2.48,left,unstructured,odd
107,669d1e13adb50bc8c5501033,9.0,1.0,right,0.0,2.994,left,unstructured,odd
108,669d1e13adb50bc8c5501033,42.0,4.0,right,1.0,4.104,right,unstructured,odd
109,669d1e13adb50bc8c5501033,7.0,1.0,right,0.0,1.969,left,unstructured,odd
110,669d1e13adb50bc8c5501033,43.0,4.0,right,1.0,3.413,right,unstructured,odd
111,669d1e13adb50bc8c5501033,32.0,3.0,left,0.0,2.278,right,unstructured,odd
112,669d1e13adb50bc8c5501033,34.0,3.0,left,0.0,3.799,right,unstructured,odd
113,669d1e13adb50bc8c5501033,17.0,2.0,right,0.0,1.324,left,unstructured,odd
114,669d1e13adb50bc8c5501033,14.0,2.0,right,0.0,4.95,left,unstructured,odd
115,669d1e13adb50bc8c5501033,19.0,2.0,left,0.0,1.762,right,unstructured,odd
116,669d1e13adb50bc8c5501033,24.0,3.0,right,1.0,1.411,right,unstructured,odd
117,669d1e13adb50bc8c5501033,30.0,3.0,left,1.0,2.152,left,unstructured,odd
118,669d1e13adb50bc8c5501033,26.0,3.0,left,1.0,4.092,left,unstructured,odd
119,669d1e13adb50bc8c5501033,10.0,1.0,left,0.0,1.545,right,unstructured,odd
120,669d1e13adb50bc8c5501033,3.0,1.0,left,0.0,2.566,right,unstructured,odd
121,669d1e13adb50bc8c5501033,12.0,2.0,right,0.0,2.801,left,unstructured,odd
122,669d1e13adb50bc8c5501033,47.0,4.0,left,1.0,2.948,left,unstructured,odd
123,669d1e13adb50bc8c5501033,22.0,2.0,left,0.0,1.087,right,unstructured,odd
124,669d1e13adb50bc8c5501033,0.0,1.0,left,1.0,1.468,left,unstructured,odd
125,669d1e13adb50bc8c5501033,38.0,4.0,right,1.0,3.299,right,unstructured,odd
126,669d1e13adb50bc8c5501033,6.0,1.0,right,0.0,1.81,left,unstructured,odd
127,669d1e13adb50bc8c5501033,45.0,4.0,right,0.0,3.681,left,unstructured,odd
128,669d1e13adb50bc8c5501033,25.0,3.0,left,0.0,2.447,right,unstructured,odd
129,669d1e13adb50bc8c5501033,44.0,4.0,right,0.0,3.101,left,unstructured,odd
130,669d1e13adb50bc8c5501033,5.0,1.0,left,1.0,3.131,left,unstructured,odd
131,669d1e13adb50bc8c5501033,4.0,1.0,right,1.0,6.472,right,unstructured,odd
132,669d1e13adb50bc8c5501033,16.0,2.0,right,0.0,2.359,left,unstructured,odd
133,669d1e13adb50bc8c5501033,39.0,4.0,left,1.0,3.559,left,unstructured,odd
134,669d1e13adb50bc8c5501033,2.0,1.0,left,0.0,1.884,right,unstructured,odd
135,669d1e13adb50bc8c5501033,28.0,3.0,right,0.0,1.293,left,unstructured,odd
136,669d1e13adb50bc8c5501033,15.0,2.0,right,1.0,1.763,right,unstructured,odd
137,669d1e13adb50bc8c5501033,46.0,4.0,right,1.0,5.587,right,unstructured,odd
138,669d1e13adb50bc8c5501033,36.0,4.0,left,0.0,2.535,right,unstructured,odd
139,669d1e13adb50bc8c5501033,27.0,3.0,right,1.0,2.591,right,unstructured,odd
140,669d1e13adb50bc8c5501033,23.0,2.0,left,1.0,2.437,left,unstructured,odd
141,669d1e13adb50bc8c5501033,8.0,1.0,left,1.0,1.952,left,unstructured,odd
142,669d1e13adb50bc8c5501033,11.0,1.0,right,1.0,9.298,right,unstructured,odd
143,669d1e13adb50bc8c5501033,29.0,3.0,left,1.0,1.988,left,unstructured,odd
144,6699b17ebdada9344e32ed5f,45.0,4.0,right,1.0,3.9514,right,unstructured,odd
145,6699b17ebdada9344e32ed5f,23.0,2.0,right,0.0,6.5403,left,unstructured,odd
146,6699b17ebdada9344e32ed5f,42.0,4.0,left,1.0,5.7959,left,unstructured,odd
147,6699b17ebdada9344e32ed5f,29.0,3.0,right,1.0,3.3686,right,unstructured,odd
148,6699b17ebdada9344e32ed5f,24.0,3.0,left,1.0,5.9788,left,unstructured,odd
149,6699b17ebdada9344e32ed5f,36.0,4.0,left,1.0,4.5195,left,unstructured,odd
150,6699b17ebdada9344e32ed5f,16.0,2.0,right,1.0,4.1105,right,unstructured,odd
151,6699b17ebdada9344e32ed5f,8.0,1.0,left,1.0,3.3877,left,unstructured,odd
152,6699b17ebdada9344e32ed5f,22.0,2.0,left,1.0,5.68,left,unstructured,odd
153,6699b17ebdada9344e32ed5f,11.0,1.0,left,1.0,6.3848,left,unstructured,odd
154,6699b17ebdada9344e32ed5f,25.0,3.0,left,1.0,8.797,left,unstructured,odd
155,6699b17ebdada9344e32ed5f,37.0,4.0,left,1.0,6.2059,left,unstructured,odd
156,6699b17ebdada9344e32ed5f,14.0,2.0,left,1.0,4.0074,left,unstructured,odd
157,6699b17ebdada9344e32ed5f,28.0,3.0,right,1.0,4.0548,right,unstructured,odd
158,6699b17ebdada9344e32ed5f,15.0,2.0,right,1.0,6.0058,right,unstructured,odd
159,6699b17ebdada9344e32ed5f,6.0,1.0,left,1.0,3.5296,left,unstructured,odd
160,6699b17ebdada9344e32ed5f,21.0,2.0,right,1.0,6.5532,right,unstructured,odd
161,6699b17ebdada9344e32ed5f,1.0,1.0,right,1.0,2.7085,right,unstructured,odd
162,6699b17ebdada9344e32ed5f,33.0,3.0,right,1.0,4.6815,right,unstructured,odd
163,6699b17ebdada9344e32ed5f,13.0,2.0,left,1.0,2.2827,left,unstructured,odd
164,6699b17ebdada9344e32ed5f,44.0,4.0,right,1.0,2.0925,right,unstructured,odd
165,6699b17ebdada9344e32ed5f,26.0,3.0,left,1.0,4.0163,left,unstructured,odd
166,6699b17ebdada9344e32ed5f,18.0,2.0,right,1.0,3.0751,right,unstructured,odd
167,6699b17ebdada9344e32ed5f,43.0,4.0,right,1.0,2.1903,right,unstructured,odd
168,6699b17ebdada9344e32ed5f,32.0,3.0,right,1.0,5.2215,right,unstructured,odd
169,6699b17ebdada9344e32ed5f,46.0,4.0,right,1.0,2.2035,right,unstructured,odd
170,6699b17ebdada9344e32ed5f,4.0,1.0,left,1.0,5.7712,left,unstructured,odd
171,6699b17ebdada9344e32ed5f,38.0,4.0,left,1.0,2.4034,left,unstructured,odd
172,6699b17ebdada9344e32ed5f,12.0,2.0,left,1.0,3.6831,left,unstructured,odd
173,6699b17ebdada9344e32ed5f,3.0,1.0,right,1.0,2.0516,right,unstructured,odd
174,6699b17ebdada9344e32ed5f,30.0,3.0,left,1.0,1.8615,left,unstructured,odd
175,6699b17ebdada9344e32ed5f,20.0,2.0,right,1.0,2.3202,right,unstructured,odd
176,6699b17ebdada9344e32ed5f,40.0,4.0,right,1.0,5.5937,right,unstructured,odd
177,6699b17ebdada9344e32ed5f,9.0,1.0,right,0.0,3.8617,left,unstructured,odd
178,6699b17ebdada9344e32ed5f,2.0,1.0,left,1.0,3.4755,left,unstructured,odd
179,6699b17ebdada9344e32ed5f,27.0,3.0,right,1.0,4.094,right,unstructured,odd
180,6699b17ebdada9344e32ed5f,17.0,2.0,right,1.0,2.5331,right,unstructured,odd
181,6699b17ebdada9344e32ed5f,39.0,4.0,right,1.0,2.5982,right,unstructured,odd
182,6699b17ebdada9344e32ed5f,34.0,3.0,right,1.0,2.5207,right,unstructured,odd
183,6699b17ebdada9344e32ed5f,35.0,3.0,right,1.0,4.0151,right,unstructured,odd
184,6699b17ebdada9344e32ed5f,41.0,4.0,left,1.0,2.3603,left,unstructured,odd
185,6699b17ebdada9344e32ed5f,31.0,3.0,right,1.0,5.2319,right,unstructured,odd
186,6699b17ebdada9344e32ed5f,0.0,1.0,left,1.0,3.2918,left,unstructured,odd
187,6699b17ebdada9344e32ed5f,47.0,4.0,right,1.0,5.311,right,unstructured,odd
188,6699b17ebdada9344e32ed5f,7.0,1.0,right,1.0,3.3023,right,unstructured,odd
189,6699b17ebdada9344e32ed5f,19.0,2.0,right,1.0,2.5474,right,unstructured,odd
190,6699b17ebdada9344e32ed5f,5.0,1.0,left,1.0,2.8892,left,unstructured,odd
191,6699b17ebdada9344e32ed5f,10.0,1.0,left,1.0,1.7083,left,unstructured,odd
192,63c3164c08ff110d63b44dc6,4.0,1.0,left,0.0,1.9721,right,unstructured,odd
193,63c3164c08ff110d63b44dc6,29.0,3.0,left,0.0,3.8209,right,unstructured,odd
194,63c3164c08ff110d63b44dc6,47.0,4.0,right,0.0,1.4961,left,unstructured,odd
195,63c3164c08ff110d63b44dc6,30.0,3.0,right,0.0,0.6524,left,unstructured,odd
196,63c3164c08ff110d63b44dc6,10.0,1.0,right,0.0,0.4225,left,unstructured,odd
197,63c3164c08ff110d63b44dc6,26.0,3.0,right,1.0,0.5687,right,unstructured,odd
198,63c3164c08ff110d63b44dc6,1.0,1.0,right,1.0,0.4995,right,unstructured,odd
199,63c3164c08ff110d63b44dc6,45.0,4.0,left,0.0,0.3661,right,unstructured,odd
200,63c3164c08ff110d63b44dc6,7.0,1.0,right,1.0,0.366,right,unstructured,odd
201,63c3164c08ff110d63b44dc6,23.0,2.0,right,0.0,0.5622,left,unstructured,odd
202,63c3164c08ff110d63b44dc6,28.0,3.0,left,1.0,2.0908,left,unstructured,odd
203,63c3164c08ff110d63b44dc6,31.0,3.0,left,1.0,0.663,left,unstructured,odd
204,63c3164c08ff110d63b44dc6,20.0,2.0,left,1.0,0.6091,left,unstructured,odd
205,63c3164c08ff110d63b44dc6,46.0,4.0,right,1.0,0.3728,right,unstructured,odd
206,63c3164c08ff110d63b44dc6,27.0,3.0,left,1.0,0.4033,left,unstructured,odd
207,63c3164c08ff110d63b44dc6,0.0,1.0,left,0.0,0.4475,right,unstructured,odd
208,63c3164c08ff110d63b44dc6,6.0,1.0,left,1.0,0.4267,left,unstructured,odd
209,63c3164c08ff110d63b44dc6,41.0,4.0,right,1.0,0.5128,right,unstructured,odd
210,63c3164c08ff110d63b44dc6,16.0,2.0,right,0.0,0.3441,left,unstructured,odd
211,63c3164c08ff110d63b44dc6,40.0,4.0,left,1.0,0.4106,left,unstructured,odd
212,63c3164c08ff110d63b44dc6,11.0,1.0,right,1.0,0.3007,right,unstructured,odd
213,63c3164c08ff110d63b44dc6,18.0,2.0,left,1.0,0.4041,left,unstructured,odd
214,63c3164c08ff110d63b44dc6,21.0,2.0,left,0.0,0.3055,right,unstructured,odd
215,63c3164c08ff110d63b44dc6,37.0,4.0,right,1.0,0.6219,right,unstructured,odd
216,63c3164c08ff110d63b44dc6,44.0,4.0,right,1.0,0.41,right,unstructured,odd
217,63c3164c08ff110d63b44dc6,9.0,1.0,left,0.0,0.388,right,unstructured,odd
218,63c3164c08ff110d63b44dc6,12.0,2.0,right,1.0,0.6938,right,unstructured,odd
219,63c3164c08ff110d63b44dc6,2.0,1.0,right,0.0,0.4255,left,unstructured,odd
220,63c3164c08ff110d63b44dc6,39.0,4.0,left,1.0,0.613,left,unstructured,odd
221,63c3164c08ff110d63b44dc6,17.0,2.0,right,1.0,1.4423,right,unstructured,odd
222,63c3164c08ff110d63b44dc6,34.0,3.0,left,0.0,0.6489,right,unstructured,odd
223,63c3164c08ff110d63b44dc6,19.0,2.0,left,1.0,0.5055,left,unstructured,odd
224,63c3164c08ff110d63b44dc6,13.0,2.0,right,1.0,0.4739,right,unstructured,odd
225,63c3164c08ff110d63b44dc6,22.0,2.0,right,1.0,0.4788,right,unstructured,odd
226,63c3164c08ff110d63b44dc6,24.0,3.0,right,1.0,0.4902,right,unstructured,odd
227,63c3164c08ff110d63b44dc6,8.0,1.0,left,0.0,0.418,right,unstructured,odd
228,63c3164c08ff110d63b44dc6,36.0,4.0,right,0.0,0.3496,left,unstructured,odd
229,63c3164c08ff110d63b44dc6,3.0,1.0,left,1.0,0.294,left,unstructured,odd
230,63c3164c08ff110d63b44dc6,42.0,4.0,right,0.0,0.3868,left,unstructured,odd
231,63c3164c08ff110d63b44dc6,38.0,4.0,right,0.0,0.4139,left,unstructured,odd
232,63c3164c08ff110d63b44dc6,35.0,3.0,right,0.0,0.387,left,unstructured,odd
233,63c3164c08ff110d63b44dc6,43.0,4.0,right,0.0,0.4925,left,unstructured,odd
234,63c3164c08ff110d63b44dc6,32.0,3.0,left,1.0,0.3938,left,unstructured,odd
235,63c3164c08ff110d63b44dc6,25.0,3.0,left,0.0,0.459,right,unstructured,odd
236,63c3164c08ff110d63b44dc6,5.0,1.0,left,1.0,0.4739,left,unstructured,odd
237,63c3164c08ff110d63b44dc6,14.0,2.0,left,0.0,0.5062,right,unstructured,odd
238,63c3164c08ff110d63b44dc6,33.0,3.0,right,1.0,0.4998,right,unstructured,odd
239,63c3164c08ff110d63b44dc6,15.0,2.0,right,0.0,0.4061,left,unstructured,odd
240,669c987ca8742ea4d11aff6f,29.0,3.0,left,1.0,0.9424,left,unstructured,odd
241,669c987ca8742ea4d11aff6f,14.0,2.0,right,0.0,1.0305,left,unstructured,odd
242,669c987ca8742ea4d11aff6f,12.0,2.0,right,1.0,0.975,right,unstructured,odd
243,669c987ca8742ea4d11aff6f,13.0,2.0,left,1.0,1.0845,left,unstructured,odd
244,669c987ca8742ea4d11aff6f,44.0,4.0,left,0.0,0.9886,right,unstructured,odd
245,669c987ca8742ea4d11aff6f,34.0,3.0,left,1.0,0.9702,left,unstructured,odd
246,669c987ca8742ea4d11aff6f,47.0,4.0,right,1.0,1.006,right,unstructured,odd
247,669c987ca8742ea4d11aff6f,32.0,3.0,right,1.0,1.0969,right,unstructured,odd
248,669c987ca8742ea4d11aff6f,6.0,1.0,right,1.0,1.0386,right,unstructured,odd
249,669c987ca8742ea4d11aff6f,36.0,4.0,left,1.0,0.9928,left,unstructured,odd
250,669c987ca8742ea4d11aff6f,11.0,1.0,left,1.0,1.1173,left,unstructured,odd
251,669c987ca8742ea4d11aff6f,46.0,4.0,left,1.0,1.0659,left,unstructured,odd
252,669c987ca8742ea4d11aff6f,31.0,3.0,right,1.0,1.1218,right,unstructured,odd
253,669c987ca8742ea4d11aff6f,19.0,2.0,left,1.0,0.8928,left,unstructured,odd
254,669c987ca8742ea4d11aff6f,39.0,4.0,right,1.0,1.2083,right,unstructured,odd
255,669c987ca8742ea4d11aff6f,21.0,2.0,right,1.0,1.0236,right,unstructured,odd
256,669c987ca8742ea4d11aff6f,38.0,4.0,right,1.0,1.0441,right,unstructured,odd
257,669c987ca8742ea4d11aff6f,35.0,3.0,right,1.0,1.0814,right,unstructured,odd
258,669c987ca8742ea4d11aff6f,26.0,3.0,left,1.0,1.0084,left,unstructured,odd
259,669c987ca8742ea4d11aff6f,41.0,4.0,left,1.0,0.8597,left,unstructured,odd
260,669c987ca8742ea4d11aff6f,30.0,3.0,left,1.0,0.9351,left,unstructured,odd
261,669c987ca8742ea4d11aff6f,15.0,2.0,right,1.0,1.0764,right,unstructured,odd
262,669c987ca8742ea4d11aff6f,18.0,2.0,left,1.0,1.049,left,unstructured,odd
263,669c987ca8742ea4d11aff6f,33.0,3.0,right,0.0,1.0557,left,unstructured,odd
264,669c987ca8742ea4d11aff6f,23.0,2.0,left,0.0,1.2163,right,unstructured,odd
265,669c987ca8742ea4d11aff6f,24.0,3.0,right,1.0,1.1217,right,unstructured,odd
266,669c987ca8742ea4d11aff6f,16.0,2.0,right,0.0,1.2126,left,unstructured,odd
267,669c987ca8742ea4d11aff6f,3.0,1.0,left,1.0,0.967,left,unstructured,odd
268,669c987ca8742ea4d11aff6f,37.0,4.0,left,1.0,1.0761,left,unstructured,odd
269,669c987ca8742ea4d11aff6f,17.0,2.0,right,1.0,1.1142,right,unstructured,odd
270,669c987ca8742ea4d11aff6f,1.0,1.0,right,0.0,1.0891,left,unstructured,odd
271,669c987ca8742ea4d11aff6f,0.0,1.0,right,0.0,0.9864,left,unstructured,odd
272,669c987ca8742ea4d11aff6f,43.0,4.0,right,1.0,0.9776,right,unstructured,odd
273,669c987ca8742ea4d11aff6f,8.0,1.0,left,1.0,1.0176,left,unstructured,odd
274,669c987ca8742ea4d11aff6f,28.0,3.0,left,1.0,1.0333,left,unstructured,odd
275,669c987ca8742ea4d11aff6f,7.0,1.0,left,1.0,0.9272,left,unstructured,odd
276,669c987ca8742ea4d11aff6f,4.0,1.0,left,1.0,0.9855,left,unstructured,odd
277,669c987ca8742ea4d11aff6f,45.0,4.0,right,1.0,1.0233,right,unstructured,odd
278,669c987ca8742ea4d11aff6f,10.0,1.0,right,0.0,0.8296,left,unstructured,odd
279,669c987ca8742ea4d11aff6f,27.0,3.0,left,1.0,0.8893,left,unstructured,odd
280,669c987ca8742ea4d11aff6f,40.0,4.0,right,1.0,0.8611,right,unstructured,odd
281,669c987ca8742ea4d11aff6f,22.0,2.0,left,1.0,0.9689,left,unstructured,odd
282,669c987ca8742ea4d11aff6f,42.0,4.0,right,1.0,0.9398,right,unstructured,odd
283,669c987ca8742ea4d11aff6f,2.0,1.0,left,1.0,0.9631,left,unstructured,odd
284,669c987ca8742ea4d11aff6f,20.0,2.0,left,0.0,1.2984,right,unstructured,odd
285,669c987ca8742ea4d11aff6f,25.0,3.0,left,1.0,0.975,left,unstructured,odd
286,669c987ca8742ea4d11aff6f,9.0,1.0,left,1.0,0.9731,left,unstructured,odd
287,669c987ca8742ea4d11aff6f,5.0,1.0,right,1.0,0.9364,right,unstructured,odd
288,667410863d71e0ac637deb22,19.0,2.0,right,1.0,3.0622,right,unstructured,odd
289,667410863d71e0ac637deb22,15.0,2.0,left,0.0,4.5023,right,unstructured,odd
290,667410863d71e0ac637deb22,12.0,2.0,left,1.0,1.3908,left,unstructured,odd
291,667410863d71e0ac637deb22,7.0,1.0,right,1.0,1.4841,right,unstructured,odd
292,667410863d71e0ac637deb22,40.0,4.0,left,0.0,4.0433,right,unstructured,odd
293,667410863d71e0ac637deb22,28.0,3.0,left,1.0,3.9185,left,unstructured,odd
294,667410863d71e0ac637deb22,24.0,3.0,left,0.0,1.6352,right,unstructured,odd
295,667410863d71e0ac637deb22,9.0,1.0,left,1.0,2.5575,left,unstructured,odd
296,667410863d71e0ac637deb22,47.0,4.0,left,0.0,1.8264,right,unstructured,odd
297,667410863d71e0ac637deb22,8.0,1.0,right,0.0,1.4471,left,unstructured,odd
298,667410863d71e0ac637deb22,37.0,4.0,right,0.0,1.6778,left,unstructured,odd
