,Prolific ID,test_index,num_feats,Correct Response,test_key_resp.corr,test_key_resp.rt,graph_type
35,6668b9b8271fbf68bb7da3d5,19.0,2.0,right,1.0,1.829,unstructured
36,6668b9b8271fbf68bb7da3d5,45.0,4.0,right,1.0,1.146,unstructured
37,6668b9b8271fbf68bb7da3d5,13.0,2.0,right,0.0,2.782,unstructured
38,6668b9b8271fbf68bb7da3d5,36.0,4.0,right,1.0,4.337,unstructured
39,6668b9b8271fbf68bb7da3d5,1.0,1.0,left,1.0,1.075,unstructured
40,6668b9b8271fbf68bb7da3d5,5.0,1.0,right,0.0,1.728,unstructured
41,6668b9b8271fbf68bb7da3d5,15.0,2.0,left,1.0,3.32,unstructured
42,6668b9b8271fbf68bb7da3d5,4.0,1.0,left,1.0,6.226,unstructured
43,6668b9b8271fbf68bb7da3d5,25.0,3.0,right,1.0,0.918,unstructured
44,6668b9b8271fbf68bb7da3d5,11.0,1.0,left,0.0,6.925,unstructured
45,6668b9b8271fbf68bb7da3d5,42.0,4.0,right,1.0,2.681,unstructured
46,6668b9b8271fbf68bb7da3d5,33.0,3.0,left,1.0,1.295,unstructured
47,6668b9b8271fbf68bb7da3d5,32.0,3.0,right,1.0,5.418,unstructured
0,65a2ec26c58190e32f389ddb,6.0,1.0,left,1.0,10.6603,unstructured
1,65a2ec26c58190e32f389ddb,26.0,3.0,left,0.0,6.9366,unstructured
2,65a2ec26c58190e32f389ddb,2.0,1.0,left,0.0,11.0303,unstructured
3,65a2ec26c58190e32f389ddb,28.0,3.0,right,0.0,4.6913,unstructured
4,65a2ec26c58190e32f389ddb,21.0,2.0,left,0.0,4.9943,unstructured
5,65a2ec26c58190e32f389ddb,47.0,4.0,right,0.0,3.2517,unstructured
6,65a2ec26c58190e32f389ddb,46.0,4.0,left,0.0,3.3383,unstructured
7,65a2ec26c58190e32f389ddb,41.0,4.0,right,0.0,3.4192,unstructured
8,65a2ec26c58190e32f389ddb,39.0,4.0,left,0.0,2.1241,unstructured
9,65a2ec26c58190e32f389ddb,5.0,1.0,left,1.0,4.8153,unstructured
10,65a2ec26c58190e32f389ddb,33.0,3.0,left,0.0,5.7592,unstructured
11,65a2ec26c58190e32f389ddb,14.0,2.0,left,0.0,3.7148,unstructured
12,65a2ec26c58190e32f389ddb,19.0,2.0,right,0.0,3.5992,unstructured
13,65a2ec26c58190e32f389ddb,12.0,2.0,right,0.0,11.4887,unstructured
14,65a2ec26c58190e32f389ddb,40.0,4.0,left,0.0,3.4187,unstructured
15,65a2ec26c58190e32f389ddb,23.0,2.0,right,0.0,5.7338,unstructured
16,65a2ec26c58190e32f389ddb,0.0,1.0,right,1.0,5.8422,unstructured
17,65a2ec26c58190e32f389ddb,11.0,1.0,right,0.0,2.6035,unstructured
18,65a2ec26c58190e32f389ddb,29.0,3.0,left,0.0,4.2794,unstructured
19,65a2ec26c58190e32f389ddb,32.0,3.0,left,0.0,7.4488,unstructured
20,65a2ec26c58190e32f389ddb,18.0,2.0,left,0.0,4.9686,unstructured
21,65a2ec26c58190e32f389ddb,15.0,2.0,left,0.0,5.0032,unstructured
22,65a2ec26c58190e32f389ddb,3.0,1.0,left,0.0,6.1436,unstructured
23,65a2ec26c58190e32f389ddb,16.0,2.0,left,1.0,5.2992,unstructured
24,65a2ec26c58190e32f389ddb,36.0,4.0,left,0.0,2.6899,unstructured
25,65a2ec26c58190e32f389ddb,31.0,3.0,right,0.0,3.3195,unstructured
26,65a2ec26c58190e32f389ddb,7.0,1.0,left,1.0,7.6099,unstructured
27,65a2ec26c58190e32f389ddb,10.0,1.0,left,0.0,7.2059,unstructured
28,65a2ec26c58190e32f389ddb,35.0,3.0,right,0.0,7.656,unstructured
29,65a2ec26c58190e32f389ddb,9.0,1.0,right,1.0,4.6283,unstructured
30,65a2ec26c58190e32f389ddb,34.0,3.0,right,0.0,5.145,unstructured
31,65a2ec26c58190e32f389ddb,24.0,3.0,left,0.0,2.6101,unstructured
32,65a2ec26c58190e32f389ddb,27.0,3.0,left,0.0,6.1371,unstructured
33,65a2ec26c58190e32f389ddb,17.0,2.0,left,0.0,6.4316,unstructured
34,65a2ec26c58190e32f389ddb,25.0,3.0,right,0.0,8.7659,unstructured
35,65a2ec26c58190e32f389ddb,13.0,2.0,left,0.0,6.4058,unstructured
36,65a2ec26c58190e32f389ddb,44.0,4.0,right,0.0,2.6242,unstructured
37,65a2ec26c58190e32f389ddb,37.0,4.0,right,0.0,4.1496,unstructured
38,65a2ec26c58190e32f389ddb,45.0,4.0,right,0.0,4.3037,unstructured
39,65a2ec26c58190e32f389ddb,30.0,3.0,left,0.0,8.5487,unstructured
40,65a2ec26c58190e32f389ddb,42.0,4.0,right,0.0,5.3635,unstructured
41,65a2ec26c58190e32f389ddb,1.0,1.0,right,0.0,3.9488,unstructured
42,65a2ec26c58190e32f389ddb,22.0,2.0,left,0.0,5.0668,unstructured
43,65a2ec26c58190e32f389ddb,38.0,4.0,right,0.0,6.5989,unstructured
44,65a2ec26c58190e32f389ddb,43.0,4.0,left,0.0,4.4649,unstructured
45,65a2ec26c58190e32f389ddb,8.0,1.0,right,0.0,3.5088,unstructured
46,65a2ec26c58190e32f389ddb,20.0,2.0,right,0.0,3.3569,unstructured
47,65a2ec26c58190e32f389ddb,4.0,1.0,left,0.0,5.6655,unstructured
0,5d913db636ea240014f8cd91,15.0,2.0,left,1.0,1.9714,unstructured
1,5d913db636ea240014f8cd91,7.0,1.0,left,0.0,1.8303,unstructured
2,5d913db636ea240014f8cd91,28.0,3.0,right,0.0,1.2664,unstructured
3,5d913db636ea240014f8cd91,31.0,3.0,left,0.0,1.1302,unstructured
4,5d913db636ea240014f8cd91,42.0,4.0,left,0.0,1.2661,unstructured
5,5d913db636ea240014f8cd91,29.0,3.0,left,0.0,1.4168,unstructured
6,5d913db636ea240014f8cd91,32.0,3.0,left,0.0,3.3495,unstructured
7,5d913db636ea240014f8cd91,44.0,4.0,left,0.0,2.1077,unstructured
8,5d913db636ea240014f8cd91,18.0,2.0,right,0.0,1.5532,unstructured
9,5d913db636ea240014f8cd91,8.0,1.0,right,1.0,1.1281,unstructured
10,5d913db636ea240014f8cd91,39.0,4.0,right,0.0,1.9768,unstructured
11,5d913db636ea240014f8cd91,3.0,1.0,right,0.0,1.83,unstructured
12,5d913db636ea240014f8cd91,20.0,2.0,right,1.0,1.6914,unstructured
13,5d913db636ea240014f8cd91,14.0,2.0,left,1.0,1.822,unstructured
14,5d913db636ea240014f8cd91,11.0,1.0,left,0.0,1.6931,unstructured
15,5d913db636ea240014f8cd91,17.0,2.0,right,0.0,1.6866,unstructured
16,5d913db636ea240014f8cd91,33.0,3.0,right,1.0,2.819,unstructured
17,5d913db636ea240014f8cd91,46.0,4.0,right,0.0,1.5576,unstructured
18,5d913db636ea240014f8cd91,45.0,4.0,right,0.0,1.6882,unstructured
19,5d913db636ea240014f8cd91,35.0,3.0,left,0.0,1.2674,unstructured
20,5d913db636ea240014f8cd91,19.0,2.0,right,0.0,0.985,unstructured
21,5d913db636ea240014f8cd91,34.0,3.0,right,0.0,2.4024,unstructured
22,5d913db636ea240014f8cd91,26.0,3.0,right,0.0,2.8084,unstructured
23,5d913db636ea240014f8cd91,27.0,3.0,right,0.0,3.087,unstructured
24,5d913db636ea240014f8cd91,0.0,1.0,right,0.0,2.954,unstructured
25,5d913db636ea240014f8cd91,21.0,2.0,right,1.0,2.2601,unstructured
26,5d913db636ea240014f8cd91,37.0,4.0,left,0.0,1.4128,unstructured
27,5d913db636ea240014f8cd91,16.0,2.0,right,0.0,1.2666,unstructured
28,5d913db636ea240014f8cd91,30.0,3.0,right,0.0,1.2809,unstructured
29,5d913db636ea240014f8cd91,5.0,1.0,right,0.0,1.5533,unstructured
30,5d913db636ea240014f8cd91,36.0,4.0,right,0.0,1.4068,unstructured
31,5d913db636ea240014f8cd91,38.0,4.0,right,0.0,1.4132,unstructured
32,5d913db636ea240014f8cd91,22.0,2.0,left,1.0,2.103,unstructured
33,5d913db636ea240014f8cd91,12.0,2.0,left,0.0,1.2648,unstructured
34,5d913db636ea240014f8cd91,4.0,1.0,right,0.0,2.107,unstructured
35,5d913db636ea240014f8cd91,47.0,4.0,left,0.0,1.2671,unstructured
36,5d913db636ea240014f8cd91,6.0,1.0,left,0.0,1.2774,unstructured
37,5d913db636ea240014f8cd91,13.0,2.0,left,0.0,1.2696,unstructured
38,5d913db636ea240014f8cd91,9.0,1.0,right,0.0,1.8164,unstructured
39,5d913db636ea240014f8cd91,24.0,3.0,right,1.0,2.5307,unstructured
40,5d913db636ea240014f8cd91,23.0,2.0,left,1.0,2.238,unstructured
41,5d913db636ea240014f8cd91,25.0,3.0,right,0.0,1.421,unstructured
42,5d913db636ea240014f8cd91,10.0,1.0,right,1.0,1.5489,unstructured
43,5d913db636ea240014f8cd91,41.0,4.0,right,1.0,2.8288,unstructured
44,5d913db636ea240014f8cd91,2.0,1.0,left,0.0,1.4142,unstructured
45,5d913db636ea240014f8cd91,1.0,1.0,right,1.0,2.2562,unstructured
46,5d913db636ea240014f8cd91,40.0,4.0,right,0.0,1.2745,unstructured
47,5d913db636ea240014f8cd91,43.0,4.0,right,0.0,2.1101,unstructured
0,63424c7909781444413899ac,32.0,3.0,left,1.0,2.6214,unstructured
1,63424c7909781444413899ac,39.0,4.0,right,1.0,1.5891,unstructured
2,63424c7909781444413899ac,4.0,1.0,left,0.0,3.3481,unstructured
3,63424c7909781444413899ac,20.0,2.0,left,1.0,2.3183,unstructured
4,63424c7909781444413899ac,24.0,3.0,right,1.0,3.0784,unstructured
5,63424c7909781444413899ac,23.0,2.0,left,0.0,2.9853,unstructured
6,63424c7909781444413899ac,5.0,1.0,left,1.0,2.2655,unstructured
7,63424c7909781444413899ac,26.0,3.0,right,1.0,5.7593,unstructured
8,63424c7909781444413899ac,9.0,1.0,left,0.0,4.7426,unstructured
9,63424c7909781444413899ac,1.0,1.0,right,1.0,2.6135,unstructured
10,63424c7909781444413899ac,29.0,3.0,left,0.0,2.8837,unstructured
11,63424c7909781444413899ac,41.0,4.0,left,1.0,5.2408,unstructured
12,63424c7909781444413899ac,10.0,1.0,right,0.0,8.8932,unstructured
13,63424c7909781444413899ac,18.0,2.0,left,0.0,6.8552,unstructured
14,63424c7909781444413899ac,16.0,2.0,left,1.0,2.8205,unstructured
15,63424c7909781444413899ac,43.0,4.0,left,1.0,5.1064,unstructured
16,63424c7909781444413899ac,42.0,4.0,right,1.0,3.9308,unstructured
17,63424c7909781444413899ac,33.0,3.0,left,0.0,2.3634,unstructured
18,63424c7909781444413899ac,21.0,2.0,right,1.0,8.4022,unstructured
19,63424c7909781444413899ac,35.0,3.0,left,0.0,4.7776,unstructured
20,63424c7909781444413899ac,30.0,3.0,left,1.0,2.7302,unstructured
21,63424c7909781444413899ac,47.0,4.0,left,1.0,2.6995,unstructured
22,63424c7909781444413899ac,25.0,3.0,right,1.0,3.0074,unstructured
23,63424c7909781444413899ac,11.0,1.0,left,1.0,2.7976,unstructured
24,63424c7909781444413899ac,19.0,2.0,left,1.0,4.877,unstructured
25,63424c7909781444413899ac,38.0,4.0,right,1.0,1.2614,unstructured
26,63424c7909781444413899ac,6.0,1.0,right,0.0,0.976,unstructured
27,63424c7909781444413899ac,36.0,4.0,left,1.0,1.0676,unstructured
28,63424c7909781444413899ac,7.0,1.0,right,1.0,1.2516,unstructured
29,63424c7909781444413899ac,46.0,4.0,left,0.0,3.3105,unstructured
30,63424c7909781444413899ac,37.0,4.0,left,0.0,2.9867,unstructured
31,63424c7909781444413899ac,14.0,2.0,left,0.0,3.2714,unstructured
32,63424c7909781444413899ac,0.0,1.0,left,0.0,2.3609,unstructured
33,63424c7909781444413899ac,17.0,2.0,left,0.0,5.5024,unstructured
34,63424c7909781444413899ac,12.0,2.0,left,0.0,2.4822,unstructured
35,63424c7909781444413899ac,28.0,3.0,right,1.0,1.8243,unstructured
36,63424c7909781444413899ac,8.0,1.0,right,1.0,1.4625,unstructured
37,63424c7909781444413899ac,45.0,4.0,right,0.0,2.5027,unstructured
38,63424c7909781444413899ac,44.0,4.0,left,0.0,2.0855,unstructured
39,63424c7909781444413899ac,3.0,1.0,right,1.0,1.3945,unstructured
40,63424c7909781444413899ac,34.0,3.0,left,1.0,2.7025,unstructured
41,63424c7909781444413899ac,13.0,2.0,right,0.0,2.2501,unstructured
42,63424c7909781444413899ac,15.0,2.0,left,0.0,2.7377,unstructured
43,63424c7909781444413899ac,22.0,2.0,left,0.0,1.7437,unstructured
44,63424c7909781444413899ac,2.0,1.0,right,0.0,2.2393,unstructured
45,63424c7909781444413899ac,27.0,3.0,left,1.0,0.0004,unstructured
46,63424c7909781444413899ac,40.0,4.0,right,1.0,1.4635,unstructured
47,63424c7909781444413899ac,31.0,3.0,right,0.0,3.1035,unstructured
0,6684539b19211bd30b6f4518,27.0,3.0,right,1.0,9.359,unstructured
1,6684539b19211bd30b6f4518,44.0,4.0,left,1.0,1.8359,unstructured
2,6684539b19211bd30b6f4518,28.0,3.0,right,1.0,2.0846,unstructured
3,6684539b19211bd30b6f4518,35.0,3.0,left,1.0,16.4699,unstructured
4,6684539b19211bd30b6f4518,41.0,4.0,left,1.0,2.3029,unstructured
5,6684539b19211bd30b6f4518,24.0,3.0,right,1.0,1.1829,unstructured
6,6684539b19211bd30b6f4518,25.0,3.0,left,1.0,6.7382,unstructured
7,6684539b19211bd30b6f4518,15.0,2.0,right,1.0,11.7839,unstructured
8,6684539b19211bd30b6f4518,45.0,4.0,left,0.0,3.6773,unstructured
9,6684539b19211bd30b6f4518,11.0,1.0,right,1.0,6.7032,unstructured
10,6684539b19211bd30b6f4518,42.0,4.0,left,1.0,8.7863,unstructured
11,6684539b19211bd30b6f4518,30.0,3.0,right,0.0,4.0026,unstructured
12,6684539b19211bd30b6f4518,10.0,1.0,left,0.0,11.9184,unstructured
13,6684539b19211bd30b6f4518,14.0,2.0,left,1.0,4.5789,unstructured
14,6684539b19211bd30b6f4518,31.0,3.0,left,1.0,2.1068,unstructured
15,6684539b19211bd30b6f4518,1.0,1.0,left,1.0,10.9709,unstructured
16,6684539b19211bd30b6f4518,9.0,1.0,left,1.0,2.3641,unstructured
17,6684539b19211bd30b6f4518,8.0,1.0,left,1.0,2.1168,unstructured
18,6684539b19211bd30b6f4518,13.0,2.0,left,0.0,1.0352,unstructured
19,6684539b19211bd30b6f4518,46.0,4.0,right,1.0,1.1256,unstructured
20,6684539b19211bd30b6f4518,21.0,2.0,right,0.0,1.1281,unstructured
21,6684539b19211bd30b6f4518,4.0,1.0,right,1.0,1.3352,unstructured
22,6684539b19211bd30b6f4518,43.0,4.0,left,1.0,1.1371,unstructured
23,6684539b19211bd30b6f4518,23.0,2.0,right,1.0,2.0493,unstructured
24,6684539b19211bd30b6f4518,37.0,4.0,right,1.0,0.9417,unstructured
25,6684539b19211bd30b6f4518,2.0,1.0,right,1.0,1.2425,unstructured
26,6684539b19211bd30b6f4518,39.0,4.0,left,1.0,0.5716,unstructured
27,6684539b19211bd30b6f4518,12.0,2.0,left,0.0,0.7662,unstructured
28,6684539b19211bd30b6f4518,32.0,3.0,left,1.0,0.6752,unstructured
29,6684539b19211bd30b6f4518,36.0,4.0,left,1.0,1.3866,unstructured
30,6684539b19211bd30b6f4518,18.0,2.0,left,0.0,1.603,unstructured
31,6684539b19211bd30b6f4518,17.0,2.0,right,1.0,0.6737,unstructured
32,6684539b19211bd30b6f4518,33.0,3.0,right,1.0,2.2211,unstructured
33,6684539b19211bd30b6f4518,47.0,4.0,left,0.0,1.0711,unstructured
34,6684539b19211bd30b6f4518,20.0,2.0,right,1.0,1.6496,unstructured
35,6684539b19211bd30b6f4518,38.0,4.0,left,1.0,0.928,unstructured
36,6684539b19211bd30b6f4518,16.0,2.0,right,1.0,1.2578,unstructured
37,6684539b19211bd30b6f4518,34.0,3.0,right,1.0,1.5016,unstructured
38,6684539b19211bd30b6f4518,22.0,2.0,left,0.0,2.1685,unstructured
39,6684539b19211bd30b6f4518,40.0,4.0,left,0.0,0.9713,unstructured
40,6684539b19211bd30b6f4518,6.0,1.0,left,1.0,1.511,unstructured
41,6684539b19211bd30b6f4518,3.0,1.0,left,0.0,1.4036,unstructured
42,6684539b19211bd30b6f4518,26.0,3.0,right,0.0,2.5352,unstructured
43,6684539b19211bd30b6f4518,0.0,1.0,left,1.0,6.8671,unstructured
44,6684539b19211bd30b6f4518,5.0,1.0,left,0.0,2.9872,unstructured
45,6684539b19211bd30b6f4518,19.0,2.0,right,0.0,1.7542,unstructured
46,6684539b19211bd30b6f4518,29.0,3.0,right,1.0,2.8361,unstructured
47,6684539b19211bd30b6f4518,7.0,1.0,right,1.0,1.6689,unstructured
0,5faead22421a230a0a7c2e8d,45.0,4.0,right,0.0,2.5874,unstructured
1,5faead22421a230a0a7c2e8d,11.0,1.0,left,1.0,4.6685,unstructured
2,5faead22421a230a0a7c2e8d,47.0,4.0,right,1.0,1.2542,unstructured
3,5faead22421a230a0a7c2e8d,23.0,2.0,right,1.0,3.742,unstructured
4,5faead22421a230a0a7c2e8d,31.0,3.0,left,0.0,2.994,unstructured
5,5faead22421a230a0a7c2e8d,8.0,1.0,right,0.0,1.7273,unstructured
6,5faead22421a230a0a7c2e8d,17.0,2.0,left,1.0,6.2946,unstructured
7,5faead22421a230a0a7c2e8d,22.0,2.0,right,0.0,8.2265,unstructured
8,5faead22421a230a0a7c2e8d,34.0,3.0,left,0.0,1.3917,unstructured
9,5faead22421a230a0a7c2e8d,24.0,3.0,left,0.0,1.0759,unstructured
10,5faead22421a230a0a7c2e8d,10.0,1.0,right,1.0,5.1006,unstructured
11,5faead22421a230a0a7c2e8d,5.0,1.0,right,1.0,5.1157,unstructured
12,5faead22421a230a0a7c2e8d,18.0,2.0,left,0.0,3.1429,unstructured
13,5faead22421a230a0a7c2e8d,44.0,4.0,right,0.0,7.8327,unstructured
14,5faead22421a230a0a7c2e8d,7.0,1.0,right,0.0,3.877,unstructured
15,5faead22421a230a0a7c2e8d,20.0,2.0,left,1.0,2.6073,unstructured
16,5faead22421a230a0a7c2e8d,4.0,1.0,left,1.0,4.3977,unstructured
17,5faead22421a230a0a7c2e8d,27.0,3.0,right,1.0,1.2881,unstructured
18,5faead22421a230a0a7c2e8d,16.0,2.0,left,1.0,2.5236,unstructured
19,5faead22421a230a0a7c2e8d,32.0,3.0,left,0.0,1.3906,unstructured
20,5faead22421a230a0a7c2e8d,13.0,2.0,right,1.0,1.2915,unstructured
21,5faead22421a230a0a7c2e8d,36.0,4.0,left,1.0,1.5243,unstructured
22,5faead22421a230a0a7c2e8d,40.0,4.0,left,0.0,1.9729,unstructured
23,5faead22421a230a0a7c2e8d,0.0,1.0,left,1.0,6.1446,unstructured
24,5faead22421a230a0a7c2e8d,42.0,4.0,left,1.0,1.2442,unstructured
25,5faead22421a230a0a7c2e8d,38.0,4.0,left,0.0,1.6977,unstructured
26,5faead22421a230a0a7c2e8d,33.0,3.0,left,1.0,0.9138,unstructured
27,5faead22421a230a0a7c2e8d,25.0,3.0,right,0.0,0.9965,unstructured
28,5faead22421a230a0a7c2e8d,14.0,2.0,right,0.0,2.1456,unstructured
29,5faead22421a230a0a7c2e8d,2.0,1.0,left,0.0,1.2656,unstructured
30,5faead22421a230a0a7c2e8d,28.0,3.0,right,0.0,0.7334,unstructured
31,5faead22421a230a0a7c2e8d,6.0,1.0,right,0.0,1.8135,unstructured
32,5faead22421a230a0a7c2e8d,19.0,2.0,right,1.0,2.7463,unstructured
33,5faead22421a230a0a7c2e8d,39.0,4.0,left,0.0,1.4501,unstructured
34,5faead22421a230a0a7c2e8d,41.0,4.0,left,0.0,0.3832,unstructured
35,5faead22421a230a0a7c2e8d,1.0,1.0,right,0.0,0.6981,unstructured
36,5faead22421a230a0a7c2e8d,35.0,3.0,left,0.0,1.6819,unstructured
37,5faead22421a230a0a7c2e8d,12.0,2.0,right,0.0,1.2819,unstructured
38,5faead22421a230a0a7c2e8d,43.0,4.0,right,0.0,1.3173,unstructured
39,5faead22421a230a0a7c2e8d,46.0,4.0,left,0.0,0.7168,unstructured
40,5faead22421a230a0a7c2e8d,29.0,3.0,left,0.0,0.8814,unstructured
41,5faead22421a230a0a7c2e8d,3.0,1.0,left,0.0,1.0868,unstructured
42,5faead22421a230a0a7c2e8d,15.0,2.0,left,0.0,0.8956,unstructured
43,5faead22421a230a0a7c2e8d,26.0,3.0,left,0.0,0.8704,unstructured
44,5faead22421a230a0a7c2e8d,30.0,3.0,right,0.0,1.3001,unstructured
45,5faead22421a230a0a7c2e8d,21.0,2.0,right,0.0,1.0102,unstructured
46,5faead22421a230a0a7c2e8d,9.0,1.0,left,0.0,1.2502,unstructured
47,5faead22421a230a0a7c2e8d,37.0,4.0,left,0.0,1.3656,unstructured
0,663a5c64393c1e7e094eba22,19.0,2.0,left,1.0,1.408,unstructured
1,663a5c64393c1e7e094eba22,39.0,4.0,left,1.0,1.132,unstructured
2,663a5c64393c1e7e094eba22,26.0,3.0,right,1.0,0.812,unstructured
3,663a5c64393c1e7e094eba22,10.0,1.0,right,0.0,4.04,unstructured
4,663a5c64393c1e7e094eba22,35.0,3.0,right,1.0,2.334,unstructured
5,663a5c64393c1e7e094eba22,5.0,1.0,right,1.0,2.278,unstructured
6,663a5c64393c1e7e094eba22,34.0,3.0,left,1.0,2.224,unstructured
7,663a5c64393c1e7e094eba22,6.0,1.0,left,1.0,2.19,unstructured
8,663a5c64393c1e7e094eba22,12.0,2.0,right,1.0,4.019,unstructured
9,663a5c64393c1e7e094eba22,32.0,3.0,right,1.0,1.891,unstructured
10,663a5c64393c1e7e094eba22,43.0,4.0,right,1.0,4.436,unstructured
11,663a5c64393c1e7e094eba22,14.0,2.0,left,0.0,2.045,unstructured
12,663a5c64393c1e7e094eba22,8.0,1.0,left,1.0,2.561,unstructured
13,663a5c64393c1e7e094eba22,37.0,4.0,right,1.0,2.94,unstructured
14,663a5c64393c1e7e094eba22,13.0,2.0,left,1.0,1.848,unstructured
15,663a5c64393c1e7e094eba22,46.0,4.0,left,1.0,1.85,unstructured
16,663a5c64393c1e7e094eba22,3.0,1.0,right,1.0,3.31,unstructured
17,663a5c64393c1e7e094eba22,40.0,4.0,right,1.0,2.133,unstructured
18,663a5c64393c1e7e094eba22,7.0,1.0,left,1.0,4.322,unstructured
19,663a5c64393c1e7e094eba22,4.0,1.0,left,1.0,0.89,unstructured
20,663a5c64393c1e7e094eba22,16.0,2.0,left,1.0,3.499,unstructured
21,663a5c64393c1e7e094eba22,28.0,3.0,left,1.0,2.624,unstructured
22,663a5c64393c1e7e094eba22,23.0,2.0,right,1.0,1.831,unstructured
23,663a5c64393c1e7e094eba22,27.0,3.0,left,1.0,2.091,unstructured
24,663a5c64393c1e7e094eba22,31.0,3.0,right,1.0,2.339,unstructured
25,663a5c64393c1e7e094eba22,1.0,1.0,left,1.0,2.281,unstructured
26,663a5c64393c1e7e094eba22,30.0,3.0,right,1.0,2.12,unstructured
27,663a5c64393c1e7e094eba22,36.0,4.0,right,1.0,2.892,unstructured
28,663a5c64393c1e7e094eba22,15.0,2.0,left,1.0,3.315,unstructured
29,663a5c64393c1e7e094eba22,20.0,2.0,right,1.0,2.16,unstructured
30,663a5c64393c1e7e094eba22,29.0,3.0,right,1.0,3.163,unstructured
31,663a5c64393c1e7e094eba22,47.0,4.0,right,1.0,1.805,unstructured
32,663a5c64393c1e7e094eba22,41.0,4.0,right,1.0,2.497,unstructured
33,663a5c64393c1e7e094eba22,11.0,1.0,left,1.0,1.66,unstructured
34,663a5c64393c1e7e094eba22,24.0,3.0,left,1.0,2.382,unstructured
35,663a5c64393c1e7e094eba22,45.0,4.0,left,1.0,2.666,unstructured
36,663a5c64393c1e7e094eba22,42.0,4.0,right,1.0,2.438,unstructured
37,663a5c64393c1e7e094eba22,33.0,3.0,right,1.0,1.629,unstructured
38,663a5c64393c1e7e094eba22,21.0,2.0,right,1.0,1.52,unstructured
39,663a5c64393c1e7e094eba22,18.0,2.0,left,0.0,2.877,unstructured
40,663a5c64393c1e7e094eba22,44.0,4.0,right,1.0,2.267,unstructured
41,663a5c64393c1e7e094eba22,9.0,1.0,right,1.0,1.287,unstructured
42,663a5c64393c1e7e094eba22,2.0,1.0,left,0.0,1.83,unstructured
43,663a5c64393c1e7e094eba22,25.0,3.0,left,1.0,1.376,unstructured
44,663a5c64393c1e7e094eba22,17.0,2.0,right,0.0,1.753,unstructured
45,663a5c64393c1e7e094eba22,22.0,2.0,right,1.0,1.716,unstructured
46,663a5c64393c1e7e094eba22,0.0,1.0,left,1.0,2.303,unstructured
47,663a5c64393c1e7e094eba22,38.0,4.0,right,1.0,1.645,unstructured
0,6643d4f105748c36f71dbbba,7.0,1.0,left,1.0,8.0532,unstructured
1,6643d4f105748c36f71dbbba,30.0,3.0,left,1.0,3.009,unstructured
2,6643d4f105748c36f71dbbba,16.0,2.0,right,1.0,0.7987,unstructured
3,6643d4f105748c36f71dbbba,36.0,4.0,left,0.0,0.7139,unstructured
4,6643d4f105748c36f71dbbba,6.0,1.0,left,0.0,1.7893,unstructured
5,6643d4f105748c36f71dbbba,11.0,1.0,right,0.0,1.6401,unstructured
6,6643d4f105748c36f71dbbba,29.0,3.0,left,0.0,2.1181,unstructured
7,6643d4f105748c36f71dbbba,8.0,1.0,left,0.0,0.6049,unstructured
8,6643d4f105748c36f71dbbba,2.0,1.0,right,1.0,0.6579,unstructured
9,6643d4f105748c36f71dbbba,32.0,3.0,left,0.0,0.7114,unstructured
10,6643d4f105748c36f71dbbba,9.0,1.0,left,1.0,1.2237,unstructured
11,6643d4f105748c36f71dbbba,0.0,1.0,left,1.0,0.969,unstructured
12,6643d4f105748c36f71dbbba,15.0,2.0,right,1.0,0.8171,unstructured
13,6643d4f105748c36f71dbbba,18.0,2.0,right,0.0,1.7755,unstructured
14,6643d4f105748c36f71dbbba,34.0,3.0,right,1.0,0.6336,unstructured
15,6643d4f105748c36f71dbbba,45.0,4.0,right,0.0,0.6084,unstructured
16,6643d4f105748c36f71dbbba,33.0,3.0,left,0.0,0.5406,unstructured
17,6643d4f105748c36f71dbbba,22.0,2.0,right,0.0,3.0162,unstructured
18,6643d4f105748c36f71dbbba,40.0,4.0,right,0.0,1.0145,unstructured
19,6643d4f105748c36f71dbbba,26.0,3.0,right,0.0,4.9755,unstructured
20,6643d4f105748c36f71dbbba,43.0,4.0,left,0.0,0.7753,unstructured
21,6643d4f105748c36f71dbbba,47.0,4.0,left,0.0,0.8947,unstructured
22,6643d4f105748c36f71dbbba,14.0,2.0,right,0.0,0.7272,unstructured
23,6643d4f105748c36f71dbbba,1.0,1.0,left,1.0,0.8847,unstructured
24,6643d4f105748c36f71dbbba,27.0,3.0,left,1.0,1.2347,unstructured
25,6643d4f105748c36f71dbbba,28.0,3.0,left,1.0,2.5501,unstructured
26,6643d4f105748c36f71dbbba,19.0,2.0,left,0.0,0.5162,unstructured
27,6643d4f105748c36f71dbbba,42.0,4.0,left,1.0,1.9432,unstructured
28,6643d4f105748c36f71dbbba,41.0,4.0,right,0.0,0.5908,unstructured
29,6643d4f105748c36f71dbbba,12.0,2.0,right,1.0,0.5828,unstructured
30,6643d4f105748c36f71dbbba,44.0,4.0,right,1.0,4.6569,unstructured
31,6643d4f105748c36f71dbbba,4.0,1.0,right,1.0,7.1308,unstructured
32,6643d4f105748c36f71dbbba,3.0,1.0,left,0.0,0.6465,unstructured
33,6643d4f105748c36f71dbbba,46.0,4.0,right,0.0,1.0172,unstructured
34,6643d4f105748c36f71dbbba,24.0,3.0,right,0.0,1.2497,unstructured
35,6643d4f105748c36f71dbbba,23.0,2.0,left,0.0,0.7083,unstructured
